ID,effect,group,term,estimate,std.error,statistic,lower,upper,Outcome_Variable,Avg_R_squared,Avg_RMSE,BIC
4,fixed,NA,new_injury_severity1,-3.7000869668833014e-4,0.005144749562934973,-0.0719196711447404,-0.010462714046854442,0.009731226033432693,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,new_injury_severity2,0.004698172986443092,0.005574547417532299,0.8427900302125058,-0.006240768394115244,0.015639155796989303,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,months_since_bl_exam,-4.4340180333632824e-4,2.243130823739502e-5,-19.767095108484906,-4.873891531021765e-4,-3.99425153846122e-4,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,age,-0.0012563690765043096,2.1782002436983067e-4,-5.76792276164268,-0.001684181904034993,-8.291044559163166e-4,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,ptgenderMale,-4.998562396375385e-4,0.003729756429443174,-0.13401846718236327,-0.00782540808196134,0.006888401968648018,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,field,0.001756215246518514,6.396540876069641e-4,2.7455702707830136,5.015681169279955e-4,0.0030117653705250417,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,tiv,1.5871315204879865e-4,1.0438992524475175e-5,15.203876396757744,1.3781294800813303e-4,1.7937715280531423e-4,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,cdrsb_bl,-0.006229807387096674,8.494784519244401e-4,-7.333685007528367,-0.007897073761131449,-0.004562663943867208,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,new_injury_severity1:months_since_bl_exam,8.228666107648387e-5,5.2233688520353625e-5,1.5753561237479843,-2.0123671571142725e-5,1.8469917578156416e-4,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,fixed,NA,new_injury_severity2:months_since_bl_exam,1.4222925621252647e-4,8.018038202133715e-5,1.77386603339801,-1.4983903615998203e-5,2.9942775692292126e-4,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,ran_pars,rid,sd__(Intercept),0.03926403393301796,NA,NA,NA,NA,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
4,ran_pars,Residual,sd__Observation,0.01272968190574485,NA,NA,NA,NA,left_accumbens_area,0.39317191573634197,0.04143013627335019,-17800.802950277583
5,fixed,NA,(Intercept),0.600897611254976,0.06477663241786323,9.276456475518609,0.47383507222336974,0.7280153543622901,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,new_injury_severity1,-0.006131426654548736,0.014521389111263643,-0.42223416834088145,-0.03462935521426635,0.022365614993870575,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,new_injury_severity2,-0.008088402972927337,0.01573194025215538,-0.5141389328515389,-0.03896094908074612,0.022785043777333393,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,months_since_bl_exam,-0.001622234079535467,5.827837272654531e-5,-27.835953607478697,-0.0017364934964216145,-0.0015079675009784408,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,age,-0.004196577128944995,6.159953792957551e-4,-6.812676312187256,-0.005405553777827175,-0.002987703950032022,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,ptgenderMale,0.03183085763477556,0.01047249480062247,3.039472278647833,0.011285912023893148,0.05238289915157009,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,field,0.03123191307265208,0.001668397314880101,18.719709504505257,0.027960868466531393,0.0345029315038063,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,tiv,3.062906362716199e-4,2.8909999052883543e-5,10.59462629906485,2.4957052035432843e-4,3.629833951888775e-4,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,cdrsb_bl,-0.03950994988562458,0.002402389647408453,-16.44610395663561,-0.044224715231320495,-0.03479506242126247,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,new_injury_severity1:months_since_bl_exam,5.597559760267284e-4,1.3570332528306582e-4,4.124850845468408,2.9369660478876776e-4,8.258269443015658e-4,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,fixed,NA,new_injury_severity2:months_since_bl_exam,3.0234679040243913e-4,2.083312618035845e-4,1.4512790244965388,-1.0610500420505755e-4,7.108195298721486e-4,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,ran_pars,rid,sd__(Intercept),0.11126721482379161,NA,NA,NA,NA,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
5,ran_pars,Residual,sd__Observation,0.033060225446906365,NA,NA,NA,NA,right_amygdala,0.4190110857254782,0.1163490041663562,-10981.185139179943
6,fixed,NA,(Intercept),0.6990368882552406,0.0639422470694702,10.93231658711916,0.5736411750456528,0.8250307259148166,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,new_injury_severity1,-0.0018328942394082103,0.014403356381587833,-0.12725466140317435,-0.030094790111061306,0.026438042423745603,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,new_injury_severity2,-0.011311399026613118,0.015603006245018211,-0.7249499775227396,-0.04193085750149982,0.01930996447438204,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,months_since_bl_exam,-0.0016075860434522963,5.542443617755687e-5,-29.005004909788497,-0.0017162600694505766,-0.0014989235675546934,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,age,-0.003640182373933539,6.115097563572433e-4,-5.952778898603457,-0.004840734209172351,-0.0024404091791569446,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,ptgenderMale,0.0480699434425662,0.010355749525464272,4.6418603814590735,0.027766031411102992,0.06846056458959954,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,field,0.027245815622075963,0.0015896195789526627,17.139833946954244,0.024129363291290354,0.030362876061541904,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,tiv,2.228187824142202e-4,2.836713871993654e-5,7.854820488385114,1.6679945069937444e-4,2.785360162762467e-4,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,cdrsb_bl,-0.03828578706161043,0.0023849536108722334,-16.053053144127368,-0.04296648793651209,-0.03360517974375901,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,new_injury_severity1:months_since_bl_exam,4.7512058135329357e-4,1.290545367420695e-4,3.681548850180117,2.220958460222405e-4,7.281546062940727e-4,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,fixed,NA,new_injury_severity2:months_since_bl_exam,6.065898697310675e-4,1.981334828531095e-4,3.0615212582760476,2.1812563912977894e-4,9.950608900619739e-4,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,ran_pars,rid,sd__(Intercept),0.11055911853473037,NA,NA,NA,NA,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
6,ran_pars,Residual,sd__Observation,0.03143554566953858,NA,NA,NA,NA,left_amygdala,0.39282940495409646,0.11518924923486072,-11272.21822868822
7,fixed,NA,(Intercept),0.9925723033144664,0.29988217517224774,3.3098742956107614,0.40438968902084477,1.5814171714741758,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,new_injury_severity1,-0.020024264856754237,0.06533337491686828,-0.30649365477037704,-0.14817009543663137,0.10823704496682285,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,new_injury_severity2,0.15205989869407435,0.0710493234364932,2.140201923667742,0.012690873419648642,0.2915147500784424,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,months_since_bl_exam,8.565526582598284e-4,5.214438085423875e-4,1.642655726710389,-1.6576145444232448e-4,0.0018789727351336252,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,age,0.007019180289217072,0.0026831347862852997,2.61603715366639,0.0017526606334186561,0.012284412286037034,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,ptgenderMale,0.11779041391938054,0.047484467795677214,2.480609331586605,0.024630018842728835,0.2110036923499848,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,field,-0.2295950142853775,0.014135797053165963,-16.24209893661112,-0.25734514258229885,-0.20183213400216451,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,tiv,1.9055025154046226e-4,1.4073797588200866e-4,1.353936280142433,-8.574214146450391e-5,4.6660094012120285e-4,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,cdrsb_bl,0.02143079311202899,0.010476608995228235,2.04558489505431,8.705157672871544e-4,0.041992298306656774,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,new_injury_severity1:months_since_bl_exam,0.002178655704064792,0.0012129518540742485,1.7961600839693592,-1.997606747457579e-4,0.004556661348803777,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,fixed,NA,new_injury_severity2:months_since_bl_exam,-0.003244148583735115,0.0018588680776797358,-1.7452279818503877,-0.006891037148469376,4.0062423319345004e-4,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,ran_pars,rid,sd__(Intercept),0.46780890785695844,NA,NA,NA,NA,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
7,ran_pars,Residual,sd__Observation,0.29730051040617034,NA,NA,NA,NA,brain_stem,0.08499754194005935,0.5488725945865751,3377.2421458942267
8,fixed,NA,(Intercept),0.9293298526358132,0.22824310368367315,4.0716667344472794,0.47973846519088514,1.383296245458865,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,new_injury_severity1,0.012785009219075777,0.053261003822611785,0.24004446595968856,-0.09170743478241238,0.11735783934873766,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,new_injury_severity2,0.06268927738968633,0.057682850432462,1.0867922947581468,-0.05051194835702711,0.17590231675158985,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,months_since_bl_exam,-0.0015167425911265721,1.5948530280092155e-4,-9.510234262901673,-0.0018295279517623743,-0.0012040700346132888,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,age,0.0037054198604879983,0.0022696978568180525,1.6325608491707884,-7.526546743326121e-4,0.008157471111582604,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,ptgenderMale,-0.06925479726908891,0.037419402801457134,-1.8507723823532558,-0.14280460892453767,0.004944755170050736,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,field,0.06911126309070015,0.004617470106652018,14.967343912229579,0.060054894268868876,0.07817470551352128,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,tiv,9.666793075439914e-4,9.666948475696438e-5,9.999839245800352,7.722834235816466e-4,0.0011592512876764328,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,cdrsb_bl,-0.02052208228512037,0.008854425703182192,-2.3177203099400265,-0.03790065052618117,-0.003144440662145291,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,new_injury_severity1:months_since_bl_exam,0.0011555010351318987,3.712586612608084e-4,3.1123880886920556,4.2761666183348333e-4,0.0018834335374192115,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,fixed,NA,new_injury_severity2:months_since_bl_exam,0.0010377918608167611,5.701004823701294e-4,1.8203665720510473,-7.996078528096498e-5,0.002155566027364435,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,ran_pars,rid,sd__(Intercept),0.4121035381661053,NA,NA,NA,NA,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
8,ran_pars,Residual,sd__Observation,0.09036927172949862,NA,NA,NA,NA,right_caudate,0.20739208183348917,0.4265046620624898,-3492.7838960430113
9,fixed,NA,(Intercept),1.0118472205974076,0.20074455422079646,5.040471581034718,0.6176978268016671,1.4086743522404976,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,new_injury_severity1,-0.005012914832124902,0.04610990848299864,-0.1087166510853786,-0.09548099155096022,0.08550579083458658,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,new_injury_severity2,0.062040829791184714,0.049941703174192095,1.2422649979475464,-0.035967290747342014,0.16005562621241065,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,months_since_bl_exam,-0.001885699937440325,1.5302866587877019e-4,-12.322527459882469,-0.002185770580294605,-0.0015856847173371246,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,age,0.00105645188070179,0.0019624410064687232,0.53833561223978,-0.0027969495342398437,0.004906365680607284,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,ptgenderMale,-0.07131153287657707,0.03273449642315508,-2.1784826610662056,-0.13553099084844014,-0.006699167873915172,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,field,0.05345813803623292,0.004414704789511978,12.109108215623731,0.04480159815988325,0.06211945403263253,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,tiv,9.946070441186965e-4,8.686114470810414e-5,11.450540370623274,8.220555562816275e-4,0.0011659360386365224,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,cdrsb_bl,-0.023852393746828692,0.007654765650066391,-3.1160188093572554,-0.03887601448900507,-0.008829542797413324,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,new_injury_severity1:months_since_bl_exam,0.0011091692358085044,3.5627502126482044e-4,3.113238845290967,4.1064440826070757e-4,0.0018076980787888476,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,fixed,NA,new_injury_severity2:months_since_bl_exam,0.001647590558420186,5.470527616576417e-4,3.011758049493746,5.750056867613212e-4,0.0027201517898499603,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,ran_pars,rid,sd__(Intercept),0.35577519994722673,NA,NA,NA,NA,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
9,ran_pars,Residual,sd__Observation,0.08674332939984394,NA,NA,NA,NA,left_caudate,0.21886795390333827,0.3683765310770568,-3931.7591287697055
10,fixed,NA,(Intercept),36.484364772431775,2.134344393515007,17.093944577681974,32.28003091405441,40.732773421920335,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,new_injury_severity1,0.45605681567271394,0.4818479880052487,0.9464744629539601,-0.4892646728036398,1.4020906159980728,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,new_injury_severity2,0.37647250962455175,0.521966716529608,0.7212576926889106,-0.6478518330765224,1.4009017461589715,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,months_since_bl_exam,-0.03410526015560751,0.0018199764472116163,-18.73939643991555,-0.03767422171832581,-0.030537191498057198,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,age,-0.20553629593495043,0.020464595514130872,-10.043506395864357,-0.24573337515532762,-0.1653953012427894,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,ptgenderMale,0.9901577072007185,0.34594457251134136,2.862185985497019,0.3100725822591386,1.6766641946861343,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,field,0.554688887988146,0.05223955463191743,10.618177966801444,0.4522484744959591,0.6571903606099924,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,tiv,0.010515726077817597,9.442271553817005e-4,11.136860466130793,0.008616148725810397,0.01239311143653541,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,cdrsb_bl,-0.32923987330166,0.07981514734926293,-4.125029950279236,-0.485892808474958,-0.17259608168682447,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,new_injury_severity1:months_since_bl_exam,0.003129849264063923,0.004237717193197649,0.7385696405338075,-0.005178613724956678,0.011438702802222799,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,fixed,NA,new_injury_severity2:months_since_bl_exam,-0.008387630819873915,0.006506165727438347,-1.2891818578338539,-0.02114409512400896,0.004368421334346609,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,ran_pars,rid,sd__(Intercept),3.7013664994062996,NA,NA,NA,NA,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
10,ran_pars,Residual,sd__Observation,1.0321708223674677,NA,NA,NA,NA,right_cerebellum_exterior,0.37185594538832617,3.875035125492684,13251.635636263454
11,fixed,NA,(Intercept),38.069711611373236,2.129340794095181,17.878637236906066,33.862469266543194,42.32996771331124,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,new_injury_severity1,0.6580439239967315,0.4822524327755703,1.3645217302677055,-0.28802223176075653,1.6049929350274423,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,new_injury_severity2,0.38754039928967804,0.5223866626387049,0.741865034095846,-0.637615805054642,1.412830546762261,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,months_since_bl_exam,-0.03460101100996034,0.0017753502663637203,-19.489681369091336,-0.03808265177726395,-0.031120434787994502,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,age,-0.20419769500170515,0.0204912839079638,-9.965100084448348,-0.2444562374579197,-0.16400767371669958,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,ptgenderMale,1.0078411081829797,0.34552478800159087,2.916841694664,0.3272647744156385,1.6961445286946772,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,field,0.587246277897201,0.051012615980639484,11.511785204665353,0.48718245553724576,0.6873915131778203,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,tiv,0.009164675016684297,9.382392793514978e-4,9.767950690594445,0.007258755402163869,0.011044258923416466,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,cdrsb_bl,-0.30097387922676083,0.07992082478276394,-3.765900565276325,-0.45783716546413916,-0.14411949328406712,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
11,fixed,NA,new_injury_severity1:months_since_bl_exam,0.001459858862499681,0.004133723469024663,0.3531583264915709,-0.006644673147305349,0.009564900081514758,left_cerebellum_exterior,0.3535417607932433,3.863525252510825,13114.784802854987
