ID,effect,group,term,estimate,std.error,statistic,df,p.value,Outcome_Variable,Avg_R_squared,Avg_RMSE,BIC,p.value.adjusted
60,fixed,,new_injury_severity1:months_since_bl_exam,-0.000617853177816465,0.00015315717292497673,-4.034111925786965,2798.4143157305925,5.627592975749945e-05,Left GRe gyrus rectus,0.5266970213203317,0.115616304895209,-10309.040873052703,0.0001530052814856072
61,fixed,,new_injury_severity1,-0.1154314834278588,0.0382770205237514,-3.0156862223963303,742.426480471277,0.0026514404635293,Right IOG inferior occipital gyrus,0.3146954889422988,0.3098231201382138,-3004.8856222118443,0.0057570628583114
63,fixed,,new_injury_severity1,-0.1678160039875894,0.0496348553091418,-3.381011245875046,721.8128677058553,0.0007610814725131757,Right ITG inferior temporal gyrus,0.4676968523066211,0.3957189362653385,-2044.6943488583129,0.0017825079181457
65,fixed,,new_injury_severity1,-0.1606923303744742,0.0704723775978202,-2.2802172404559893,730.1124092624641,0.022882276903582,Right LiG lingual gyrus,0.1530290100678416,0.5488673157291162,-1271.1473781881334,0.0420854426187449
66,fixed,,new_injury_severity1:months_since_bl_exam,-0.0014423485412174,0.0005027902087289871,-2.868688602476237,2792.9592567206982,0.0041527119079161,Left LiG lingual gyrus,0.1345802562762952,0.5197994520148134,-1465.8888208513297,0.0086850474239138
67,fixed,,new_injury_severity1:months_since_bl_exam,-0.00031198582055274546,0.00010000209388275104,-3.119792880722457,2792.703261872049,0.001828250698477,Right LOrG lateral orbital gyrus,0.5835916219399198,0.0819814828243867,-13179.325724078397,0.0040733946678656
69,fixed,,new_injury_severity1:months_since_bl_exam,-0.0006006646792126094,0.0002619930376044828,-2.292674205027546,2780.4632029439817,0.0219411125228455,Right MCgG middle cingulate gyrus,0.1935940580311569,0.399442180899255,-5514.474369431456,0.0405133140677738
70,fixed,,new_injury_severity1:months_since_bl_exam,-0.0009002986007333053,0.00025607002287579854,-3.51582973525166,2779.4421451491103,0.00044539377409651175,Left MCgG middle cingulate gyrus,0.1853933563636877,0.40573852165579,-5621.221178147663,0.001075365148269
71,fixed,,new_injury_severity1:months_since_bl_exam,-0.0004735275231277697,0.00012957428371605326,-3.6544869054838793,2780.903782656303,0.0002624623220127286,Right MFC medial frontal cortex,0.3843411234304509,0.1307133739232975,-11043.045502509449,0.0006530229656444016
72,fixed,,new_injury_severity1:months_since_bl_exam,-0.0004304460872590676,0.00014451722922835923,-2.9785105177936755,2777.7288118756583,0.0029215996318755,Left MFC medial frontal cortex,0.3841119225814082,0.148845378076126,-10247.175348764476,0.0062926761301935
73,fixed,,new_injury_severity1:months_since_bl_exam,-0.0023166522685337,0.0008279316054475884,-2.798120343867509,2744.290891154807,0.0051759734173396,Right MFG middle frontal gyrus,0.5922996181988497,0.8976603456034439,2078.709981665422,0.0106036556325947
75,fixed,,new_injury_severity1,-0.1081663452885487,0.0334993532266897,-3.2289084674736395,717.855443452085,0.0012991971127909,Right MOG middle occipital gyrus,0.2999132259004515,0.2660976007321961,-5773.159992154268,0.0029364985344527
77,fixed,,new_injury_severity1:months_since_bl_exam,-0.0009416407400667258,0.00020778757866305624,-4.531747018399352,2793.6657623991096,6.095567777010639e-06,Right MOrG medial orbital gyrus,0.5928360003115577,0.1620545508342174,-8108.869360299112,1.7923644435222506e-05
78,fixed,,new_injury_severity1:months_since_bl_exam,-0.0005436402561803223,0.00019696844572527036,-2.7600372952050725,2789.637651053805,0.0058172439033153,Left MOrG medial orbital gyrus,0.6367378652182067,0.1504266804210309,-8498.180990121498,0.0118363878119518
83,fixed,,new_injury_severity1:months_since_bl_exam,-0.0023304922287165,0.0005553104729694591,-4.196737396747564,2751.3094055909223,2.793682027532671e-05,Right MSFG superior frontal gyrus medial segment,0.4435417270674242,0.866710745587626,-198.34865468250493,7.810651987557811e-05
84,fixed,,new_injury_severity1:months_since_bl_exam,-0.0016641681392979,0.0005037431709024954,-3.303604367115198,2751.1735553365293,0.0009667267472597968,Left MSFG superior frontal gyrus medial segment,0.4190828419790788,0.7995388211724818,-857.4193480143178,0.0022279844936847
85,fixed,,new_injury_severity1,-0.2419533034373744,0.070493051471266,-3.4323000407493787,692.0547548524124,0.0006340984082450505,Right MTG middle temporal gyrus,0.4627371728461188,0.5531621465177408,-949.749063383848,0.001503879410705
86,fixed,,new_injury_severity1,-0.1862607062352546,0.0676842664819061,-2.751905515368883,693.1059301495554,0.0060798433425975,Left MTG middle temporal gyrus,0.4520122648132644,0.5318261956815142,-980.8248401932632,0.0123305795791492
89,fixed,,new_injury_severity1,-0.075559288174858,0.026447627482339,-2.85694012535961,784.5815683174933,0.0043905928644191,Right OFuG occipital fusiform gyrus,0.0763991319935539,0.2141515049299135,-4731.357175338552,0.0091215417648397
96,fixed,,new_injury_severity1:months_since_bl_exam,-0.0008337360330964727,0.00025895240585997937,-3.2196496894000286,2776.2199975195435,0.0012982753129696,Left PCgG posterior cingulate gyrus,0.2156502553532779,0.3241884167354514,-5859.670094592276,0.0029364985344527
103,fixed,,new_injury_severity1,-0.0734533450321546,0.0324242376789394,-2.2653838699148503,743.4906735787717,0.0237760227839827,Right PO parietal operculum,0.2535971225782071,0.2591271367555084,-5844.927222110379,0.0434425773899432
104,fixed,,new_injury_severity1:months_since_bl_exam,0.0004532290477621568,0.00016620554448945507,2.7269189433744314,2748.275917720223,0.0064334750177582,Left PO parietal operculum,0.2404277456260116,0.2561700474437997,-8661.059642454118,0.0130336923685902
114,fixed,,new_injury_severity1:months_since_bl_exam,0.0004575241243722928,0.00016148463658701185,2.833236238704155,2755.6820195344694,0.0046414411619044,Left PT planum temporale,0.3167927684125977,0.242753563376009,-8914.113094216078,0.0096107545471664
115,fixed,,new_injury_severity1:months_since_bl_exam,-0.0006339016425288855,0.0001654405388380175,-3.831598029002658,2792.8012502040897,0.00013011835806741605,Right SCA subcallosal area,0.3703799189029305,0.1502893259187195,-9477.537694919703,0.00033669246859927243
116,fixed,,new_injury_severity1:months_since_bl_exam,-0.0004981354864161852,0.00016338628214032145,-3.048820744867493,2788.378597741406,0.002318990358494,Left SCA subcallosal area,0.404017993613201,0.1602267044912846,-9446.598587432429,0.0050704264714857
120,fixed,,new_injury_severity1:months_since_bl_exam,-0.0014977863921902,0.0004632308763577398,-3.2333474917884653,2784.288811704166,0.0012377786355016,Left SMC supplementary motor cortex,0.1487257096026847,0.9003747082568061,-1169.58508594094,0.0028180494177198
121,fixed,,new_injury_severity1,-0.1664964329629177,0.055875909607656,-2.9797534238280123,706.6118827791183,0.0029837568776368,Right SMG supramarginal gyrus,0.4915168389072099,0.4376885306922216,-2192.4639844926824,0.0064118303579001
122,fixed,,new_injury_severity1,-0.1352976168928728,0.0572326153663315,-2.3639950057649286,708.4222843669422,0.0183479343180557,Left SMG supramarginal gyrus,0.5356446077864931,0.4503229797419333,-2384.02109510205,0.0343520207391941
123,fixed,,new_injury_severity1,-0.1189649213504889,0.044377799038457,-2.680730543833323,734.2989820836485,0.0075109790332243,Right SOG superior occipital gyrus,0.2072645957429931,0.3467047855626212,-4692.430234026523,0.0150701568623838
127,fixed,,new_injury_severity1,-0.138833574094651,0.049297254305156,-2.816253684946714,684.4101804487073,0.0049986479317675,Right STG superior temporal gyrus,0.4309745882111759,0.3885186539394358,-4331.908932800471,0.0102710443811566
128,fixed,,new_injury_severity1,-0.1367230863211455,0.0456832714624107,-2.9928479713552147,679.355173244824,0.0028641273342768,Left STG superior temporal gyrus,0.4044584917317517,0.3618129370478298,-4529.718619195717,0.0061902106902112
130,fixed,,new_injury_severity1:months_since_bl_exam,-0.0013999628550882,0.0004896874136228257,-2.858890827376879,2768.587445591727,0.0042830445931864,Left TMP temporal pole,0.5749596984630164,0.5647977075949684,-1517.971354506885,0.0089178597744925
