ID,effect,group,term,estimate,std.error,statistic,df,p.value,Outcome_Variable,Avg_R_squared,Avg_RMSE,BIC,p.value.adjusted
96,fixed,,new_injury_severity1,-0.03576834,0.014483124,-2.469656373,742.3096596,0.013748181,Left PCgG posterior cingulate gyrus,0.16966057,0.115641712,-11229.28242,0.042677752
104,fixed,,new_injury_severity1,-0.02816258,0.01168607,-2.409927287,741.7628814,0.016198152,Left PO parietal operculum,0.093634136,0.093693762,-12865.84843,0.048974663
105,fixed,,new_injury_severity1,-0.31223083,0.067598776,-4.6188829,753.435255,4.54E-06,Right PoG postcentral gyrus,0.135307832,0.551654898,815.4760093,2.21E-05
106,fixed,,new_injury_severity1,-0.464391513,0.068374403,-6.791891291,756.0672166,2.24E-11,Left PoG postcentral gyrus,0.161490912,0.555916054,1142.949135,1.37E-10
111,fixed,,new_injury_severity1,-0.328145853,0.083764279,-3.91749154,754.60891,9.76E-05,Right PrG precentral gyrus,0.149353877,0.686935672,2447.559783,0.000433504
112,fixed,,new_injury_severity1,-0.483411383,0.082051403,-5.891567545,761.7828993,5.74E-09,Left PrG precentral gyrus,0.163411925,0.679667819,2766.983083,3.20E-08
116,fixed,,new_injury_severity1,0.015710903,0.005237813,2.999516057,798.0803632,0.002788152,Left SCA subcallosal area,0.123909129,0.045085522,-14667.78605,0.010095698
117,fixed,,new_injury_severity1,-0.188576688,0.066957611,-2.816359271,754.9474018,0.004983873,Right SFG superior frontal gyrus,0.164270249,0.545297894,920.1152206,0.017197569
119,fixed,,new_injury_severity1,-0.081812073,0.02677187,-3.055896882,748.0995908,0.002323654,Right SMC supplementary motor cortex,0.091594859,0.215777343,-6137.389956,0.008629181
122,fixed,,new_injury_severity1,-0.107431582,0.041950755,-2.560897478,753.4498887,0.010633926,Left SMG supramarginal gyrus,0.163245091,0.340847377,-2540.244024,0.033793189
123,fixed,,new_injury_severity1,-0.085963942,0.02470453,-3.479683315,751.8793678,0.000530933,Right SOG superior occipital gyrus,0.108883474,0.198392535,-6244.661818,0.002145076
124,fixed,,new_injury_severity1,-0.081214273,0.024830437,-3.270754937,748.4034706,0.001121731,Left SOG superior occipital gyrus,0.095722518,0.200114128,-6636.229774,0.004378017
125,fixed,,new_injury_severity1,-0.163525629,0.054596734,-2.995154056,755.5040243,0.002832702,Right SPL superior parietal lobule,0.144390589,0.442527122,-395.048627,0.010190123
126,fixed,,new_injury_severity1,-0.171592996,0.059552117,-2.88139203,753.4337703,0.004071752,Left SPL superior parietal lobule,0.141440804,0.482442212,47.05861157,0.014326865
131,fixed,,new_injury_severity1,-0.045096073,0.0179438,-2.513184093,747.2841018,0.012174018,Right TrIFG triangular part of the inferior frontal gyrus,0.156121798,0.145864109,-9121.666572,0.038308849
132,fixed,,new_injury_severity1,-0.051310111,0.017095698,-3.001346395,753.910854,0.002776583,Left TrIFG triangular part of the inferior frontal gyrus,0.151789123,0.137374635,-8608.070929,0.010078434
