ID,effect,group,term,estimate,std.error,statistic,df,p.value,Outcome_Variable,Avg_R_squared,Avg_RMSE,BIC,p.value.adjusted
13,fixed,,new_injury_severity1:months_since_bl_exam,0.0012593394072689,0.0003263141717566192,3.85928505798474,8273.40379546718,0.0001145839341764098,Left Cerebellum White Matter,0.3151375349891764,0.2138928934230408,-12082.060168896844,0.000252004056875668
16,fixed,,new_injury_severity1:months_since_bl_exam,-0.0004085246320376912,8.304031112624025e-05,-4.919594188618108,8218.934009648223,8.840764990441974e-07,CSF,0.2322233691587742,0.0993390940388569,-35651.5918610706,2.1996386103539977e-06
17,fixed,,new_injury_severity1:months_since_bl_exam,0.0008221547806851316,0.0002064351321708011,3.982630146524159,8177.176761165064,6.874755229878316e-05,Right Hippocampus,0.3759585465396798,0.3982368123892951,-18612.95835690038,0.00015298980796265386
18,fixed,,new_injury_severity1:months_since_bl_exam,0.000977542021095473,0.00019947645802782408,4.900538292890283,8174.999726810072,9.741222874895969e-07,Left Hippocampus,0.4007225745525866,0.3519685202453677,-19289.175653905542,2.410888405449187e-06
19,fixed,,new_injury_severity1:months_since_bl_exam,4.346733249597971e-05,1.5591324540517978e-05,2.7879178823466164,8217.420267797364,0.005316989037415,Right Inf Lat Vent,0.1515885612280376,0.0165776292984606,-65537.55884688983,0.0102094896972268
20,fixed,,new_injury_severity1:months_since_bl_exam,3.319680090400037e-05,9.57379652494792e-06,3.4674646382440177,8218.954509554369,0.0005280823398205014,Left Inf Lat Vent,0.220360212468051,0.0092354499625038,-74369.20924494439,0.0011206815265873
29,fixed,,new_injury_severity1:months_since_bl_exam,-0.0004601267858954125,0.0002016775321058725,-2.281497502923948,8279.706528701341,0.0225442947861164,Right Ventral DC,0.1848648709871183,0.123143419046519,-20760.963942649305,0.0400882436196724
31,fixed,,new_injury_severity1:months_since_bl_exam,-0.00011674613024931334,5.2413465546449e-05,-2.22740719454722,8348.229093040925,0.0259466271277737,Optic Chiasm,0.1398899413388803,0.02970941389184,-44890.30112819003,0.0454489939231591
33,fixed,,new_injury_severity1:months_since_bl_exam,-0.0004877328293830288,0.00021202277515885144,-2.300379423944481,8225.377927571066,0.0214516383311626,Cerebellar Vermal Lobules VI-VII,0.1993568158855621,0.1963471741718066,-19324.376246766515,0.0382177336270285
34,fixed,,new_injury_severity1:months_since_bl_exam,-0.001123340769147,0.0004441035129185861,-2.5294570668100103,8304.515563553234,0.0114422597033244,Cerebellar Vermal Lobules VIII-X,0.2283214927584048,0.3037815952669843,-6594.558553240019,0.0211276370112566
39,fixed,,new_injury_severity1:months_since_bl_exam,0.0018682220520687,0.0003453745249247796,5.409264196528799,8167.65991232759,6.507517954388558e-08,Right AIns anterior insula,0.2385239441751957,0.4017962657611211,-10245.930602794177,1.7390461086086797e-07
40,fixed,,new_injury_severity1:months_since_bl_exam,0.0014133684937622,0.00023094064799638816,6.120050783716208,8170.318403554829,9.785682347223924e-10,Left AIns anterior insula,0.2373816067433714,0.3837152885367822,-16889.26602402103,2.841786390617969e-09
41,fixed,,new_injury_severity1:months_since_bl_exam,0.00028831981395528955,0.00012665488773115944,2.2764207455403045,8139.717269722677,0.0228466887875103,Right AOrG anterior orbital gyrus,0.2731748739568009,0.1756410264041909,-27870.283407774863,0.040549090033462
42,fixed,,new_injury_severity1:months_since_bl_exam,0.0003104479343855279,0.00012016725890762702,2.5834652234530067,8173.257482049752,0.0097985347500239,Left AOrG anterior orbital gyrus,0.2996104078707017,0.1565020030734334,-28894.5772330636,0.0183453604701046
44,fixed,,new_injury_severity1:months_since_bl_exam,0.0020239095378719,0.0005870353372624011,3.447679227131961,8183.501037244296,0.0005682706812405513,Left AnG angular gyrus,0.3358762661827134,0.8579876736801908,-449.2215944444599,0.0012032458216786
47,fixed,,new_injury_severity1:months_since_bl_exam,0.0013066909368341,0.0002655861072146095,4.920027446233261,8168.879034895037,8.822312895317088e-07,Right CO central operculum,0.2752699167413862,0.3703495955055632,-14662.25832547282,2.1979626814893568e-06
48,fixed,,new_injury_severity1:months_since_bl_exam,0.0017349980737829,0.0002674752104829758,6.486575225607341,8204.62866719412,9.289421332393315e-11,Left CO central operculum,0.358121003432603,0.3154024782102431,-14696.711766545935,2.8175541296120407e-10
49,fixed,,new_injury_severity1:months_since_bl_exam,-0.0010002398056403,0.00035204664725886056,-2.841213837508537,8192.953470222219,0.0045053086651935,Right Cun cuneus,0.4131943492040118,0.4541345383312729,-9778.984387679577,0.0087223519668761
51,fixed,,new_injury_severity1:months_since_bl_exam,0.0008302990471719027,0.00027472273609488364,3.022316459767401,8200.735715557803,0.0025162264243222,Right Ent entorhinal area,0.3780504705672111,0.3178616807294682,-14304.56098023658,0.005021745502158
52,fixed,,new_injury_severity1:months_since_bl_exam,0.0013383682612084,0.00025890247607316823,5.169391507982973,8198.191893283141,2.404016968955271e-07,Left Ent entorhinal area,0.3556515822960413,0.3089986434233769,-15300.734837840526,6.255112113398181e-07
53,fixed,,new_injury_severity1:months_since_bl_exam,0.0009914490513267468,0.0001447330099287616,6.850192998920865,8184.268475238046,7.90851782902371e-12,Right FO frontal operculum,0.1697003951714302,0.1964761668613077,-25562.03775819677,2.4809999075666355e-11
54,fixed,,new_injury_severity1:months_since_bl_exam,0.0009817431365470985,0.00011675049491011456,8.408899142594093,8183.214031704331,4.8382124855045763e-17,Left FO frontal operculum,0.2152619293910399,0.1714391914672031,-29186.464501486163,1.879189776978589e-16
60,fixed,,new_injury_severity1:months_since_bl_exam,0.0006582827802824254,0.00015612375690802772,4.216416471903241,8155.041259182021,2.5089612125731545e-05,Left GRe gyrus rectus,0.3160530272484675,0.1883402445616565,-24297.24157756531,5.789435713145433e-05
62,fixed,,new_injury_severity1:months_since_bl_exam,0.0015051220721946,0.0003644376009923234,4.129985676824593,8169.838310139658,3.66399828413528e-05,Left IOG inferior occipital gyrus,0.3429605338964719,0.5893133338442545,-8803.344458618052,8.341821336210905e-05
67,fixed,,new_injury_severity1:months_since_bl_exam,0.0005078272751967682,0.0001442295751685172,3.5209649241733194,8155.264229922307,0.00043232835688187,Right LOrG lateral orbital gyrus,0.2964884299109624,0.2030723401581863,-25518.435024308208,0.000920599316129839
69,fixed,,new_injury_severity1:months_since_bl_exam,0.0008213007425194499,0.00021350665576999373,3.846721965446454,8166.732839102488,0.00012061954974153892,Right MCgG middle cingulate gyrus,0.2304151750618414,0.3959793690251869,-18163.39612226282,0.00026434845247094274
70,fixed,,new_injury_severity1:months_since_bl_exam,0.0006605741859116574,0.00022379957553151527,2.95163288108487,8167.916127804327,0.0031699727756583,Left MCgG middle cingulate gyrus,0.2988663242577226,0.3889435301163263,-17507.74479109273,0.006273068488539
71,fixed,,new_injury_severity1:months_since_bl_exam,0.0006205384748716648,0.00012848719615507335,4.829574412400801,8172.517853600219,1.3931217623792416e-06,Right MFC medial frontal cortex,0.3096450787919311,0.1816007617021816,-27566.36295742904,3.4163351976777224e-06
72,fixed,,new_injury_severity1:months_since_bl_exam,0.0005416629365415643,0.0001266645270893643,4.276358574799797,8176.038736918576,1.9213528899741143e-05,Left MFC medial frontal cortex,0.257064072827446,0.1855502869313978,-27751.52557728193,4.4609628980092056e-05
74,fixed,,new_injury_severity1:months_since_bl_exam,0.0040347297076435,0.0014138467454359,2.8537249321174083,8191.063334496673,0.0043318307554571,Left MFG middle frontal gyrus,0.4228905313977645,1.5641210619988697,14723.819287702505,0.0084038412587771
75,fixed,,new_injury_severity1:months_since_bl_exam,-0.0008887575330569145,0.0003515671670874242,-2.5279878676381267,8184.633164570603,0.0114904848044511,Right MOG middle occipital gyrus,0.3238566892382931,0.4857416442016447,-9602.95629009964,0.021195820543904
76,fixed,,new_injury_severity1:months_since_bl_exam,0.0011477719466661,0.00034446731034634345,3.332019939750128,8175.344817291168,0.0008660062784288922,Left MOG middle occipital gyrus,0.2944705267448851,0.5863361607906212,-9721.334915985391,0.0018051419759251
77,fixed,,new_injury_severity1:months_since_bl_exam,0.0008949699163433005,0.00027494480595896835,3.255089374108279,8132.512966925202,0.0011382037741574,Right MOrG medial orbital gyrus,0.374923935469108,0.3458643170508971,-14084.5636655702,0.002351619251453
79,fixed,,new_injury_severity1:months_since_bl_exam,-0.00041396815026745686,0.0001631067150302196,-2.5380202782623567,8216.811398454474,0.0111664634544081,Right MPoG postcentral gyrus medial segment,0.2401186117368964,0.1638711524956158,-23804.4819025846,0.0206794525572257
80,fixed,,new_injury_severity1:months_since_bl_exam,0.0003395650951572034,0.00015180383365422006,2.236867719234729,8233.825138408802,0.0253216480777645,Left MPoG postcentral gyrus medial segment,0.2535176827409628,0.1703974638238457,-25030.20930868729,0.044520535889303
82,fixed,,new_injury_severity1:months_since_bl_exam,-0.0007225546134593409,0.0002551492704098407,-2.8318897886665213,8189.179719507938,0.0046386703844967,Left MPrG precentral gyrus medial segment,0.2448522176561538,0.336405020960816,-15599.0408353058,0.0089528247338641
83,fixed,,new_injury_severity1:months_since_bl_exam,0.0014491972130452,0.0004336203314747925,3.342087784759357,8152.969064711264,0.0008352487957805035,Right MSFG superior frontal gyrus medial segment,0.3353636676828028,0.6645916708624647,-5709.683192010316,0.0017449072838354
84,fixed,,new_injury_severity1:months_since_bl_exam,0.001298520208834,0.00040361457688630354,3.2172282251337085,8163.084783836399,0.0012994074353511,Left MSFG superior frontal gyrus medial segment,0.3636927246182592,0.4986274609186357,-7348.562166327118,0.0026641402718237
85,fixed,,new_injury_severity1:months_since_bl_exam,0.0047007688908758,0.0007947192771481748,5.915005494448838,8164.933783216937,3.4523102755693155e-09,Right MTG middle temporal gyrus,0.3565349584006808,1.3049710566817678,5174.374573255092,9.768528019559632e-09
86,fixed,,new_injury_severity1:months_since_bl_exam,0.0040813384369237,0.0007559699234389922,5.398810601296533,8156.712029628042,6.897085378228719e-08,Left MTG middle temporal gyrus,0.2833765781344338,1.3157373027744226,4343.767141706368,1.8379165013575398e-07
89,fixed,,new_injury_severity1:months_since_bl_exam,-0.0010020836916863,0.0002997205279563329,-3.343393589085082,8187.872137536139,0.0008313174064281072,Right OFuG occipital fusiform gyrus,0.4300034652619707,0.3290826863426193,-12848.150843841848,0.0017386303840124
91,fixed,,new_injury_severity1:months_since_bl_exam,0.0007174789103214801,0.0002824559880044041,2.540144096043356,8192.53622523095,0.0110989888792464,Right OpIFG opercular part of the inferior frontal gyrus,0.1435640795251876,0.3631793013105135,-13812.181679174657,0.0206346276309081
92,fixed,,new_injury_severity1:months_since_bl_exam,0.0014948533437432,0.0002327381498246553,6.422897771033617,8189.781560649241,1.4116003495015048e-10,Left OpIFG opercular part of the inferior frontal gyrus,0.1750449360058004,0.3296787915100544,-17031.548147065507,4.230291143234541e-10
93,fixed,,new_injury_severity1:months_since_bl_exam,0.0005818785096449317,0.00011888274866833104,4.894558009154925,8183.719935850037,1.0041050209515713e-06,Right OrIFG orbital part of the inferior frontal gyrus,0.2649499561959239,0.1558489673437614,-29044.59465008722,2.4818195247762157e-06
94,fixed,,new_injury_severity1:months_since_bl_exam,0.0006280702126819069,0.00010167729739533938,6.17709389186318,8181.33733122176,6.841045939342559e-10,Left OrIFG orbital part of the inferior frontal gyrus,0.1767878004698329,0.1809510253005564,-31511.144781570827,2.005281590969788e-09
96,fixed,,new_injury_severity1:months_since_bl_exam,0.0005239047875453139,0.00023345859896833657,2.24410148035014,8161.959819619517,0.0248525653072957,Left PCgG posterior cingulate gyrus,0.5141258276588518,0.3613813053438232,-16895.9078690924,0.0438189967260214
100,fixed,,new_injury_severity1:months_since_bl_exam,0.0008937104795065078,0.0002655103628471405,3.3660097855428504,8188.798255532158,0.0007661480812605197,Left PHG parahippocampal gyrus,0.5305296103813215,0.312929399928357,-14803.299041728324,0.0016059148608321
101,fixed,,new_injury_severity1:months_since_bl_exam,0.0008726806988435655,0.0001622935387256199,5.3771746287383335,8176.796417209769,7.77533206467122e-08,Right PIns posterior insula,0.2814219915153577,0.2130713287196432,-23549.04111143541,2.0602433549891534e-07
102,fixed,,new_injury_severity1:months_since_bl_exam,0.000385235898732691,0.00013160320144858662,2.9272532468231103,8177.127444698724,0.0034291264660578,Left PIns posterior insula,0.2888551433575453,0.1960753143076528,-27108.19442611049,0.0067361688485072
104,fixed,,new_injury_severity1:months_since_bl_exam,0.0011897035103216,0.00016411238884073164,7.2493217527669245,8186.139938923954,4.570089151439374e-13,Left PO parietal operculum,0.2353928168088472,0.2583819665970542,-23048.40260770417,1.5309798657321904e-12
107,fixed,,new_injury_severity1:months_since_bl_exam,0.0007194726569328166,0.0002335401682031116,3.080723382485046,8199.205807078179,0.002071823904787,Right POrG posterior orbital gyrus,0.3661385605245657,0.2791886758479925,-17189.902550865474,0.0041569429362358
109,fixed,,new_injury_severity1:months_since_bl_exam,0.0008141732320114708,0.0001644823107204454,4.949913631717163,8185.386687937109,7.572891335494269e-07,Right PP planum polare,0.3529876144946526,0.1579410891468071,-23825.23569558369,1.8917102723551597e-06
110,fixed,,new_injury_severity1:months_since_bl_exam,0.0006295321508337407,0.0001278911863979194,4.92240449529509,8180.298976007604,8.715870399954649e-07,Left PP planum polare,0.3132193924146788,0.1738090438647152,-27696.87516196234,2.1743314987120902e-06
113,fixed,,new_injury_severity1:months_since_bl_exam,0.0006577348104568567,0.0001642853233902224,4.003612720136645,8172.060481661771,6.293442513462334e-05,Right PT planum temporale,0.1626641918591879,0.1975630648430167,-23402.319167378213,0.00014038642277354742
114,fixed,,new_injury_severity1:months_since_bl_exam,0.000670570981898693,0.00015620725162191878,4.292828757538932,8180.662212863378,1.7844555333559984e-05,Left PT planum temporale,0.2263993255631919,0.2304069332602821,-24041.54330337233,4.1533977426499415e-05
116,fixed,,new_injury_severity1:months_since_bl_exam,-0.0005238511861568777,0.00012127858350398154,-4.319403896564143,8184.866466883608,1.5829772479565622e-05,Left SCA subcallosal area,0.4740454446259293,0.1228116777421641,-29067.148823641463,3.70744733728653e-05
117,fixed,,new_injury_severity1:months_since_bl_exam,0.002892994357659,0.0010096956280449,2.865214305484093,8196.148464892545,0.0041778703925904,Right SFG superior frontal gyrus,0.4622599398529811,1.093520128846429,8810.254226600273,0.0081219532191706
118,fixed,,new_injury_severity1:months_since_bl_exam,0.0031441248502968,0.0011449149302915,2.746164598881,8170.0298108782845,0.0060428491743565,Left SFG superior frontal gyrus,0.4256677665807466,1.1672827224355415,10947.318148400313,0.0115207165153383
121,fixed,,new_injury_severity1:months_since_bl_exam,0.0026703933804508,0.0005911577135376816,4.517226654238035,8198.134338255664,6.353165464096612e-06,Right SMG supramarginal gyrus,0.2882231082814241,0.7364359028479717,-572.1168788852235,1.5086757481829423e-05
122,fixed,,new_injury_severity1:months_since_bl_exam,0.0029403807831782,0.0006812226883941274,4.316328321521,8202.581527432594,1.605092157369429e-05,Left SMG supramarginal gyrus,0.3092229119522301,0.7683107434152117,1814.1444275665424,3.749879062546761e-05
127,fixed,,new_injury_severity1:months_since_bl_exam,0.0028068095365085,0.0004913918194459221,5.711958208163578,8167.665440532967,1.1559974525131093e-08,Right STG superior temporal gyrus,0.311706698640227,0.6350424826789067,-3797.228125195388,3.1938898687991056e-08
128,fixed,,new_injury_severity1:months_since_bl_exam,0.0024370240344316,0.0003860548326302983,6.312637036110927,8167.214845147284,2.8863285414773117e-10,Left STG superior temporal gyrus,0.2612430318014742,0.6278122231289589,-7705.767883538254,8.554111127664198e-10
129,fixed,,new_injury_severity1:months_since_bl_exam,0.0033264254387018,0.0007083506953227768,4.696014926880425,8193.914425367344,2.696006597744512e-06,Right TMP temporal pole,0.3299293908501479,0.9874966528377948,2791.9847630747963,6.551435721980188e-06
130,fixed,,new_injury_severity1:months_since_bl_exam,0.0038355899362455,0.0005910559886944469,6.489385116827637,8190.904397954609,9.119550902136334e-11,Left TMP temporal pole,0.335392444654687,0.9762123143943152,-121.29449643990094,2.7728164493367525e-10
131,fixed,,new_injury_severity1:months_since_bl_exam,0.000936440837176598,0.00024612330962430536,3.80476289956456,8185.840545640854,0.00014297383997640897,Right TrIFG triangular part of the inferior frontal gyrus,0.2208617116980708,0.3653860394401165,-15973.01104570914,0.00031079828945045567
132,fixed,,new_injury_severity1:months_since_bl_exam,0.0008158860254646374,0.0002661497261516168,3.065515179226049,8182.641132177188,0.0021800359553026,Left TrIFG triangular part of the inferior frontal gyrus,0.2098256996542444,0.3644689285658018,-14673.096274352229,0.0043600719106053
134,fixed,,new_injury_severity1:months_since_bl_exam,0.0007116063020555941,0.0001173279741700221,6.065103459677848,8195.262099259893,1.3771375068510321e-09,Left TTG transverse temporal gyrus,0.2054634264342126,0.1788888638862444,-29045.40217969201,3.9624385933321105e-09
