ID,effect,group,term,estimate,std.error,statistic,df,p.value,Outcome_Variable,Avg_R_squared,Avg_RMSE,BIC,p.value.adjusted
79,fixed,,new_injury_severity2:months_since_bl_exam,-0.0007311561449012868,0.00022605958435315028,-3.234351452044938,2792.8185714556284,0.0012334080171428,Right MPoG postcentral gyrus medial segment,0.0247166335021759,0.2322639819621015,-9484.54769162828,0.0028115108628917
82,fixed,,new_injury_severity2:months_since_bl_exam,-0.0011131829978493,0.0004145734761095794,-2.6851283596231643,2780.8416478728627,0.0072932448383935,Left MPrG precentral gyrus medial segment,0.0643407149872097,0.5199930878655605,-4955.582552677461,0.0146646595035651
92,fixed,,new_injury_severity2:months_since_bl_exam,-0.0011008060461711,0.0002991522592932471,-3.6797517383684553,2754.793011429232,0.0002379345709917153,Left OpIFG opercular part of the inferior frontal gyrus,0.3992078045874657,0.2331273756104021,-7914.731990569597,0.000596744993556762
97,fixed,,new_injury_severity2:months_since_bl_exam,-0.0025255305899476,0.0010896283983103,-2.317790720087685,2787.470655996367,0.0205327618326697,Right PCu precuneus,0.1418746740500979,1.0637333642802178,1481.5262953254912,0.0382516993029675
105,fixed,,new_injury_severity2:months_since_bl_exam,-0.0032273228881179,0.0011440383803012,-2.820991798603843,2772.565240362428,0.0048216070857353,Right PoG postcentral gyrus,0.3649408343744599,0.8939058870033721,1481.8500664933947,0.0099290174454879
106,fixed,,new_injury_severity2:months_since_bl_exam,-0.0039019165841381,0.0013082519778363,-2.982542086877854,2786.726388157506,0.002883436573701,Left PoG postcentral gyrus,0.3585662418816256,0.9677838430584408,2333.657357425257,0.0062247721660106
111,fixed,,new_injury_severity2:months_since_bl_exam,-0.0043231620323616,0.0012150152730313,-3.558113324432503,2782.860071337904,0.00037976942666346857,Right PrG precentral gyrus,0.4499640123607607,0.8360482234611474,1722.5586672956497,0.000924056348146131
112,fixed,,new_injury_severity2:months_since_bl_exam,-0.0046919402981679,0.0012596724104982,-3.7247305403093662,2775.116523156335,0.00019941780037203185,Left PrG precentral gyrus,0.4250342670770015,0.8685721216948623,1963.0995343861389,0.0005055510722945022
117,fixed,,new_injury_severity2:months_since_bl_exam,-0.0034784477362842,0.0012493163844541,-2.784280891188483,2781.4557121516764,0.00540094309458,Right SFG superior frontal gyrus,0.6067970855768432,0.8129359675114634,1820.4548545358089,0.0110132274406871
118,fixed,,new_injury_severity2:months_since_bl_exam,-0.0036896320752634,0.0012481285788482,-2.9561313936647053,2773.160654260881,0.0031415155114403,Left SFG superior frontal gyrus,0.6377938818595218,0.7598169472445734,1694.0289175110577,0.0066971398857523
122,fixed,,new_injury_severity2:months_since_bl_exam,-0.0024346165795116,0.0006811956238487563,-3.574034380544125,2767.028112911637,0.000357530184561016,Left SMG supramarginal gyrus,0.5356446077864931,0.4503229797419333,-2384.02109510205,0.0008733419612453985
126,fixed,,new_injury_severity2:months_since_bl_exam,-0.0036450933045533,0.0014066752029322,-2.591282832707266,2791.44910087248,0.0096116910901052,Left SPL superior parietal lobule,0.2134960783290006,1.172542418187726,3040.484096752843,0.0187828463385807
131,fixed,,new_injury_severity2:months_since_bl_exam,-0.0006527816134354085,0.0002543998008983256,-2.565967469826369,2750.4737522446035,0.0103413698097156,Right TrIFG triangular part of the inferior frontal gyrus,0.5485091339888428,0.1745688219567507,-9253.48348882892,0.020124906393181
132,fixed,,new_injury_severity2:months_since_bl_exam,-0.0006300227305966989,0.0002739187855502325,-2.3000347688134823,2734.651121826801,0.0215212156626307,Left TrIFG triangular part of the inferior frontal gyrus,0.5597128047263862,0.1772453893293657,-8807.892684371762,0.0398950598647186
